Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Aar Ya Paar,0118546,1997,Thriller,NA,NA,Hindi,Jackie Shroff,Deepa Sahi,Ritu Shivpuri,Eknath Kadam,Nitin Kulkarni,NA,"Shekhar is an opportunist. He marries Veena, a multi-millionaire, while continuing his affair with her secretary, Anu. When Veena gets to know, she threatens him with dire consequences. Shekhar and Anu then kill her. Later, Shekhar finds out that Anu does not love him, but another man. To make matters worse, the police have evidence linking him to the death of his former wife.",6.1,243,https://www.imdb.com/title/tt0118546/
Hawas,0408837,2004,Drama,Romance,Thriller,Hindi,Shawar Ali,Meghna Naidu,Tarun Arora,NA,NA,NA,"Indian Nationals, Raj Mittal and his beautiful wife, Sapna, reside in Dubai, United Arab Emirates, where Raj works for a British firm. Raj plans to accumulate enough money so that he and Sapna can re-locate to the United States, buy their own property and live the good life. In order to make money, he works day and night, leaving Sapna alone, without any company. Sapna usually ends up going shopping on her own or having coffee with some girlfriends (Rita & Ramona). One day Sapna meets with an accident, a kindly passerby, Ajay Rastogi, offers help, even lends her a book. Attracted by Ajay, Sapna meets him again, and soon finds herself getting intimate with him. When Raj hints that he knows something is going on behind his back, Sapna immediately calls off the affair. Raj gets suspicious so much so that he hires a private detective to trail Sapna. Then both Raj's and Sapna's lives are turned upside down when the police find Ajay's dead body, and assign Inspector Rashid and Constable Hassan from Bushera Police Station to investigate his death. Watch as events unfold with this investigation, with the climax centering around the killer and the breakdown of the marriage of the Mittals.",2.7,217,https://www.imdb.com/title/tt0408837/
Phool Aur Patthar,0139525,1966,Action,Drama,Romance,Hindi,Meena Kumari,Dharmendra,Shashikala,Dilip Singh,Gurudayal Singh,NA,"Circumstances have made Shaka a career criminal. When plague empties a town of its inhabitants, he takes the opportunity to burgle a house. He finds nothing except Shanti, a widowed daughter-in-law who has been left to die by her cruel relatives. Shaka nurses her back to health. When her relatives return they are not pleased to find her alive and even less pleased to discover that someone has tried to rob them. Shanti gets the blame and a beating. Shaka saves her from worse, at the hands of brother-in-law, and the pair flee. They set up home in Shaka's house, much to the displeasure of the respectable neighbours who are all too ready to think the worst. Shanti's relatives are dismayed when a lawyer arrives to announce that Shanti has been left a legacy. They hatch a plot to get her back. Meanwhile, Shaka's rehabilitation is proceeding - much to the chagrin of his former criminal associates. Fire and redemption for some, death and handcuffs for others is what fate has in store.",6.3,237,https://www.imdb.com/title/tt0139525/
Koi Aap Sa: But Lovers Have to Be Friends,0488840,2005,Comedy,Drama,Romance,Hindi,Aftab Shivdasani,Anita Hassanandani Reddy,Dipannita Sharma,NA,NA,NA,"An emotional Mumbai-based football player, Rohan, seeks the assistance of childhood friend, Simran, to successfully woo fellow-collegian, Preeti. Simran herself is about to be engaged to U.S.-based Vicky. After the engagement ceremony, Vicky returns back to the U.S. - not realizing that back in India nothing is the same anymore as Simran is now pregnant allegedly at the hands of Rohan.",5.1,244,https://www.imdb.com/title/tt0488840/
Purani Haveli,0260303,1989,Horror,NA,NA,Hindi,Deepak Parashar,Amita Nangia,Shubha,NA,NA,NA,"After the passing away of her parents, Anita Kumar now lives with her paternal uncle, Kumar; his wife, Seema; and Seema's brother, Vikram. The family's business is taken over by Kumar, who uses some money to buy an old mansion deep in the countryside of Rana. Seema would like Anita to marry her brother, but Anita has already given her heart to Sunil, who runs a photo studio and is poor. This does not go over well with the Kumars, and they forbid her to see Sunil anymore. Then, when Kumar goes to take possession of the mansion, Anita's friends Shobha and Anand ask her if they can visit the mansion and also invite Sunil secretly. They also invite several other friends, including Sunil's assistant Manghu and travel via a bus. What the group does not know that is the mansion holds an evil secret, and that beneath the mansion, locked in a dungeon by its very own biological father, lies a monster, evil beyond imagination--and its primary diet is human meat!!",5.3,270,https://www.imdb.com/title/tt0260303/
Tarkieb,0252038,2000,Mystery,Thriller,NA,Hindi,Nana Patekar,Tabu,Shilpa Shetty Kundra,Mahendra,NA,NA,"CBI officer Jasraj Patel is called in to investigate the murder of a young girl, Roshni Chouby, whose body was found cut to pieces in a creek. His investigations lead him to question some of Roshni's admirers from the Indian army: Captain Ajit Singh, Mohan Multani, Dr. Kamal Dogra, and Bishen Nanda, all of whom may have a motive to murder her.",5.0,250,https://www.imdb.com/title/tt0252038/
Prem Kaa Game,1610418,2010,Comedy,Drama,NA,Hindi,Arbaaz Khan,Madhuri Bhattacharya,Tara Sharma,NA,NA,NA,"Prem Sahni lives a wealthy lifestyle in 'Rathod Residency' along with his wife, Sheetal; daughter, Pinky; runs Fountain Head Publications; is forgetful about birthdays, anniversaries, and would like to be a bachelor again. He wish does come partly true when Sheetal and Pinky decide to travel to Mysore to attend a relative's marriage. After their departure, Prem meets with a new neighbor, a popular model by the name of Twinkle Chopra, and decides to woo her. He does to get to meet her rather dramatically, and she appears to be attracted to him as well. The question remains: how far will Prem go with Twinkle?",3.4,231,https://www.imdb.com/title/tt1610418/
Bachke Rehna Re Baba,0451639,2005,Comedy,Drama,Romance,Hindi,Rekha,Mallika Sherawat,Paresh Rawal,Sharad Gujar,Kunal,Sharad,"Rukmini is well into her early 40s and is still unmarried. She decides to let her orphaned niece, Padmini, live with her, and together they device a scheme to entrap wealthy men, relieve them of their money, abandon them, and move on to better targets. They do succeed for quite a while, assuming various disguises, and names, amassing a vast fortune, until Padmini falls in love with one of her targets, a young man named Raghu, and decides to call it quits. An unstable Rukmini, who owes money to Monty, decides she cannot go it alone and concocts a scheme that will force Padmini to give up on Raghu and re-join forces with her to go on philandering unsuspecting wealthy men. Rukmini's first move is to seduce an equally unsuspecting Raghu and ensure that Padmini is a witness to this. The question remains, will a street-smart Padmini allow herself to be taken in by her aunt?",2.7,210,https://www.imdb.com/title/tt0451639/
Dost,0071436,1974,Drama,NA,NA,Hindi,Dharmendra,Hema Malini,Shatrughan Sinha,Marutirao V. Kale,NA,NA,"Maanav is an orphan who was brought up by a Catholic Priest, Father Francis. After completing his M.A. he returns home to Taran Devi and finds out that his mentor his dead. He re-locates to Bombay by train, and a man named Gopichand Sharma attempts to steal his luggage, but Maanav chases him and retrieves it. Both men become friends, despite of their differences - Maanav wants to lead a honest life, and Gopichand, who is estranged from his wife, a nurse, Kalyani, and son, Munna, is an alcoholic and thief. Gopichand eventually changes his lifestyle, decides to be honest, patches up with his family, but ends up antagonizing his crime boss, Monto Sardar, who chops off his right hand. Maanav gets him a job with Hercules Milk Foods. Maanav meets with and falls in love with Kaajal Gupta, who is the daughter of the owner of Hercules Milk Foods, much to the chagrin of her dad who wants her to get married to Shyamal. Then one day Maanav disappears from Gopichand and Kaajal's lives. He re-locates to Simla and it is here that he learns that things have spiraled out of control as Gopichand has been arrested for marketing contaminated milk powder resulting in the deaths of hundreds of children. Maanav decides to return to Bombay and attempts to try and make sense why Gopichand committed this crime.",7.0,237,https://www.imdb.com/title/tt0071436/
Santa Banta Pvt Ltd,2909396,2016,Comedy,Crime,Drama,English,Boman Irani,Vir Das,Neha Dhupia,Ramesh Andhale,NA,NA,NA,2.8,259,https://www.imdb.com/title/tt2909396/
Buddha Mil Gaya,0244443,1971,Musical,Mystery,Drama,Hindi,Navin Nischol,Om Prakash,Archana,Shanker Kurade,NA,NA,"Two unemployed slackers, Bhola and Ajay come across a newspaper advertisement about a missing elderly gentleman, whose estate is worth millions. They come across this male in the Hanging Garden Park in Bombay, and decide to make him their paternal uncle and take him to live with them in a rented apartment, which they cannot afford. This elderly man, Girdharilal takes an unusual interest in Ajay's girlfriend, Deepa. While Bhola and Ajay try to find ways and means of getting rich by turning Girdharilal in, a number of horrific homicides are committed, all against former business associates of Girdharilal, and the clues all point toward the hapless duo.",7.0,263,https://www.imdb.com/title/tt0244443/
Yugpurush: A Man Who Comes Just Once in a Way,0120545,1998,Drama,NA,NA,Hindi,Nana Patekar,Jackie Shroff,Manisha Koirala,Sudhir Bist,Sanjay Paghe,NA,"After Anirudh lost his parents in a heavy rain-storm, he loses his senses and withdrew into himself in a catatonic state, and was hospitalized in a mental asylum. After 25 years, Anirudh recovers and is released with a certificate to prove that he is normal, from his discharging doctor. He travels to Bombay with a first class train ticket, and meets two fellows passengers, Paresh and Sunita. Although Paresh is Sunita's guardian, both are having an illicit affair. Anirudh finds Sunita very attractive, but she shuns him. Upon arrival in Bombay, Anirudh saves the life of a child during a riot, but is mistakenly arrested by the police, and lodged in a cell. After he is released, he goes to meet his mentor, Mohan, his wife, and daughter, Deepti, who have been paying for his treatment. Anirudh does not know that Mohan's motive for helping him was to take over ancestral property, and if necessary, get his daughter to marry him. Anirudh meets Sunita again, and this time she asks him to accompany him. She is now attracted to him and his charming childlike behavior. This angers her lovers, Mohan, and Ranjan, who want Anirudh out of the way by hook or by crook. Circumatances are building up against Anirudh, and he may possibly end up in a catatonic state as he was 25 years before.",6.1,232,https://www.imdb.com/title/tt0120545/
Banarasi Babu,0118680,1997,Comedy,NA,NA,Hindi,Govinda,Ramya Krishnan,Kader Khan,Anand Kalekar,NA,NA,"Wealthy business, Chaubey, his wife, Lily, and daughter, Madhubala, return from Britain in order to visit India and find a suitable groom for Madhubala. They are met at the airport by Vikram, who would like to marry Madhubala. Though Lily fully approves of Vikram, Chaubey dislikes him instantly. They travel to the small town where Chaubey was born, and meet with Gopi. Gopi and Madhubala take an instant liking to each other, and get married. While Chaubey approves of this marriage, Lily does not. Lily gets together with Vikram and sets about to plot separating the newly married couple. She may not ply her skills as they are incompatible in every possible way, and may not need any help from anyone outside in order to break up this marriage.",4.2,242,https://www.imdb.com/title/tt0118680/
The Monster,0260155,1994,Comedy,Horror,NA,Hindi,Karan Shah,Archana Puran Singh,Johnny Lever,NA,NA,NA,"A demon torments the family and friends of Anita in order to take revenge on his death, which was caused by her police-officer father. The rest of the movie is how Anita tackles the demon with the help of her boyfriend.",4.4,284,https://www.imdb.com/title/tt0260155/
Professor,0056379,1962,Comedy,Drama,Musical,Hindi,Shammi Kapoor,Lalita Pawar,Parveen Choudhary,Dilip Singh,Gurudayal Singh,NA,"Sita devi is a very strict aunt for a number of young ladies, and does not allow them to fraternize with males. Along comes Pritam disguised as an elderly Professor Khanna to break every possible rule of the aunt.",7.0,271,https://www.imdb.com/title/tt0056379/
Paying Guest,12028552,2020,Short,Drama,NA,Hindi,Mohit Gautam,Sharanya Jit Kaur,Priya Murthy,NA,NA,NA,NA,6.6,13,https://www.imdb.com/title/tt12028552/
Tera Kya Hoga Johnny,1221147,2009,Crime,Drama,Thriller,Hindi,Neil Nitin Mukesh,Sikandar Agarwal,Aditya Bhattacharya,NA,NA,NA,"Street-smart Johnny sells coffee in Mumbai on a bicycle and has several friends who he knows he can rely on. When he gets arrested and abused by Inspector Gadgil, popular model, Preeti Chawla, comes to his rescue despite of adverse publicity on her personal affair with Vishal Bhargav. Shortly thereafter he notices bundles of Rupee notes in the flat of Inspector Shashikant Chiple while delivering coffee, and shares this information with Parvez. Johnny does not know that Parvez is having an affair with Shashikant's wife, Divya, and soon will make plans to steal the cash concealed in the flat - a move that will endanger everyone's lives.",5.9,220,https://www.imdb.com/title/tt1221147/
Prem Pratigyaa,0102705,1989,Drama,Romance,NA,Hindi,Mithun Chakraborty,Madhuri Dixit,Vinod Mehra,Haroon Mistry,Ajit Patnaik,Ravi Sanyal,"Raja Bhaiya and Charan come to the big city to make a living, but cannot find jobs. While eating some food, they are taunted and physically assaulted by Kallu Dada, a physical altercation ensues, Raja wins and becomes the local uncrowned underworld don, and both make a living collecting Hafta (weekly bribes) from shopkeepers and local businesses. He starts drinking alcohol and frequents the bar run by local belle Rasili. Raja meets with Laxmi Rao and is attracted to her, he comes to her assistance when her dad, Mohan, passes away, by helping to cremate him; he comes to her aid again when Kallu and his goons attempt to sexually molest her; and when the municipality tear down her shanty hut, he decides to let her live with him. Due to her influence, he gives up his bad habits and decides to go straight. Things go well, so much so that both get ready to get married to each other in a simple temple ceremony organized by the community. On the wedding day, things spiral out of control when a Professor, an old beau of Laxmi, shows up, proposing marriage to her on one hand, while an alcohol-induced Raja is arrested and held for killing Kallu.",5.9,244,https://www.imdb.com/title/tt0102705/
A Flat,0988655,2010,Drama,Horror,Romance,Hindi,Jimmy Sheirgill,Sanjay Suri,Hazel Croney,NA,NA,NA,"When U.S.-based Rahul Verma is told that his long-time girlfriend, Priti Rastogi, is getting married, he returns home to Mumbai. Upon arrival he is shocked when told that that his father died mysteriously in his 17th floor flat (apartment), and Priti is missing. After speaking with Inspector Shinde, he goes to the flat, and here he receives a phone call from a distraught Priti who wants to meet him. He agrees to do so, but will soon himself in a nightmarish situation when he will keep on ending back up on the 17th floor immaterial if he takes the elevator or the stairs to go on the ground floor. But nothing will prepare him for the shocks that await him in his very own flat.",4.5,216,https://www.imdb.com/title/tt0988655/
Godmother,13763690,2021,Comedy,NA,NA,Hungarian,Erik Konfár,Béla Dóra,Ferenc Lengyel,NA,NA,NA,NA,4.6,121,https://www.imdb.com/title/tt13763690/
Teri Meherbaniyan,0350195,1985,Action,Crime,Drama,Hindi,Jackie Shroff,Poonam Dhillon,Raj Kiran,K.S. Rangachar,NA,NA,"Ram (Jackie shroff) is an honest young man, who comes to the village of the powerful and corrupt Thakur Vijay Singh (Amrish Puri). On the way his vehicle breaks down and he meets with beautiful Bijli (Poonam Dhillon), and both fall in love with each other subsequently. Thakur Vijay Singh's men, especially Munim Banwarilal (Asrani), and Sardari (Sadashiv Amrapurkar) clash with Ram, and retreat, beaten, to their boss. Ram helps Gopi (Raj Kiran), who is dumb, and Sharda Devi (Swapna), and assists them in their life, and encourage to marry. Thakur Vijay Singh has his eye on Sharda, and has Ram killed by his men, and frames Gopi for the killing. Gopi is arrested by the police and is jailed. The only one who witnesses the killing is Ram's dog, Moti. Bijli also passes away, leaving her father (Satyen Kappo) distraught and close to insanity. Who will bring now help bring justice to Gopi; and who will avenge the killing of Ram?",5.4,246,https://www.imdb.com/title/tt0350195/
Prem Deewane,0105166,1992,Action,Comedy,Drama,Hindi,Pooja Bhatt,Bharat Bhushan,Kamal Chopra,NA,NA,NA,"Radha (Pooja Bhatt) and Manohar (Vivek Mushran) love each other and want to get married, but Radha's dad (Ashok Saraf) does not approve of their marriage as Manohar comes from a poor family. He instructs Radha not to leave the house, but Radha finds a way to escape and goes to Manohar's house. Anticipating more obstacles, they run away, guided by Radha's uncle Natwarlal(Prem Chopra). Natwarlal convinces them that they must kidnap a wealthy person and demand a big ransom and take the money to appease Radha's dad. It is then they start to realize that their uncle has some other devious plans for them.",5.2,233,https://www.imdb.com/title/tt0105166/
Chacha Bhatija,0213544,1977,Action,Comedy,Drama,Hindi,Dharmendra,Hema Malini,Randhir Kapoor,NA,NA,NA,"Teja's family consists of himself, his wife, Sita, his brother, Shanker, and a son, Sunder. They all live happily. Things take a turn for the worse, when Sita passes away. Teja decides to re-marry, and he does so with Sonia, who comes to live with him at his palatial home with her brother, Laxmidas, with a devious agenda of taking over his property. Soon misunderstandings arise, and Shanker is asked to leave the house. Eventually these misunderstanding involve Sunder, who also is asked to leave the house by Teja, who thinks that his brother and son are consipiring against his newly-wedded wife. Years later, Sunder has grown up to be a conman, and Shanker a black-marketeer. Both Sunder and Shankar meet without knowing each other's identity, and a confrontation takes place. When they realize they are related, they decide to expose Sonia, and open Teja's eyes, not knowing that Teja is completely blinded by Sonia's love, and will not let anyone to come between them.",5.7,228,https://www.imdb.com/title/tt0213544/
Gandhi to Hitler,1980970,2011,Drama,History,War,Hindi,Avijit Dutt,Raghuvir Yadav,Neha Dhupia,Vivek Mandrekar,NA,NA,"Chancellor Adolf Hitler assists Azad Hind Fauj, led by Subhas Chandra Bose, which include a group of Indians who are frustrated with the Gandhian manner of non-violence to compel the oppressive British to quit their country. Punjab-based Balbir Singh is one such member of the Fauj, who has left his wife, Amrita, and son, Veer, behind. Ironically, Amrita is a follower of Mohandas Gandhi, and patiently awaits her husband's return home. Mohandas writes to Adolf, addressing him as 'dear friend', imploring him to end the violence. The allies, which include America, Russia, Britain and France close in on the Germans, while Adolf, a little perturbed by defectors, but still in company of many loyal supporters, is determined to continue, and even makes preparations to wed his mistress of 12 years, Eva Braun. Meanwhile Balbir and the rest of the Fauj must risk their lives through treacherous territory, allied soldiers, and quite surprisingly - they themselves - when they end up bickering and fighting with each other.",2.5,217,https://www.imdb.com/title/tt1980970/
Saat Hindustani,0064915,1969,Action,Adventure,Drama,Hindi,Utpal Dutt,Jalal Agha,Anwar Ali,NA,NA,NA,"In post-independent India, Maria has been hospitalized in Goa and is told that she needs to have surgery. She asks the surgeon to wait until her friends join her and then recollects her life as a Satyagrahi with the Goa Liberation Struggle in order to compel the Portuguese to quit. She has telegrams sent out to six of her comrades - namely Bihar-based Anwar Ali Anwar; Maharashtra-based Shakaram Shinde; Tamil Nadu-based Mahadevan; West Bengal-based Shabut Sanyal; Punjab-based Jogender Nath; and Uttar Pradesh-based Ram Bhagat Sharma. She does not know that acrimony - on the lines of religion, caste, and language - has created divisions between not only her group but also amongst all Hindustanis. She then recollects how the six had partnered in order to hoist the Hindustani Tiranga on seven different Police Chowkis and monuments in occupied Goa and had undergone strenuous combat training. While being successful six times in their venture, the entire group ends up in custody, separated, and then told that one had betrayed the rest.",6.5,212,https://www.imdb.com/title/tt0064915/
Dil Pe Mat Le Yaar!!,0255120,2000,Drama,NA,NA,Hindi,Manoj Bajpayee,Tabu,Saurabh Shukla,NA,NA,NA,"Born in Jaunpur, Uttar Pradesh, Ram Saran Pandey, relocates to Bombay, Maharashtra, to improve his lifestyle, leaving behind his mom and dad, Sudama, with a promise to call them to Bombay when he is well settled. Ram gets employed as a garage mechanic, and this is where he meets with a customer named Kamya Lal, a Journalist, who is impressed by his honesty. She decides to write a number of articles on him, making him immensely popular. She allows him to visit her at all times in her palatial bungalow, giving Ram the impression that she is attracted to him. Then one night, a drunken Ram decides to ask Kamya for her hand in marriage - and this is the night that Ram will be thrust into a world that he has never known before - changing, if not risking his life, forever.",5.0,226,https://www.imdb.com/title/tt0255120/
Maximum,2339549,2012,Action,Crime,Drama,Hindi,Sonu Sood,Naseeruddin Shah,Neha Dhupia,NA,NA,NA,"It's the story of two cops and their struggle to achieve maximum power. But they are not alone in this game, there are other players too, who are planning their next move at every level. Dreams, layers of emotions, betrayal and unpredictable twists - Maximum has it all.",4.7,212,https://www.imdb.com/title/tt2339549/
The Blueberry Hunt,2009592,2016,Action,Thriller,NA,English,Kartik Elangovan,Vinay Forrt,Aahana Kumra,NA,NA,NA,NA,5.6,209,https://www.imdb.com/title/tt2009592/
Aag,0338690,1994,Action,Comedy,Drama,Hindi,Govinda,Shilpa Shetty Kundra,Sonali Bendre,NA,NA,NA,"Siblings Raju and Laxmi are orphaned at a very young age. Raju is in love with fellow-collegian Parul, whose marriage to Police Inspector Suryadev Singh has already been arranged. When Suryadev finds out about Raju, he arrests and imprisons him on a false charge while arranging a forced marriage with Parul. Laxmi helps Raju escape but when they reach the wedding site, they find that Parul has consumed poison and killed herself. Suryadev then sexually assaults Laxmi, leaving her mentally unstable. Raju goes into hiding in a small village, taking Laxmi with him and changing his name to Birju. Lovely village belle Bijli is attracted to him and wants to marry him, but Raju's only concern is his insane, now visibly pregnant sister. He is about to discover that his troubles aren't over yet.",4.6,243,https://www.imdb.com/title/tt0338690/
Khwahish,0349679,2003,Drama,Romance,Musical,Hindi,Himanshu Malik,Mallika Sherawat,Shivaji Satam,Dhananjay Thorat,NA,NA,"A story bout a relationship that's ended. Khwahish traces the sexy, funny and intense relationship of Amar Ranawat(Himanshu Malik) and Lekha Khorzuvekar (Mallika Sherawat) from the time they meet in the last semester of college, their quirky romance, marriage and its ups and downs to the tragic end five years later. Probably the first Bollywood musical about the trials and tribulations of a young Indian urban couple.",4.1,206,https://www.imdb.com/title/tt0349679/
Manoranjan,0071811,1974,Comedy,Musical,Romance,Hindi,Shammi Kapoor,Sanjeev Kumar,Zeenat Aman,Vikram Sahu,Madhukar S. Shinde,Dilip Singh,"An upright beat cop, working the most notorious area of the city - the 'red light district' - desperately tries to hang on to his values in such an amoral environment. He falls for a hooker, and sets out to reform her.",6.8,222,https://www.imdb.com/title/tt0071811/
Aap Ke Deewane,0178195,1980,Romance,NA,NA,Hindi,Jeetendra,Rishi Kapoor,Tina Ambani,NA,NA,NA,"After completing their schooling; childhood inseparable friends, Ram and Rahim gets enrolled in a college for further education where they excel in studies. This does not anger well with their fellow collegian, Kundan who has them framed for sexually molesting a female whereby both gets rusticated from the college. With no other means to survive both assume the identity of a male and female and gets employed as tutors to a multi-millionaire retired colonel, Thakur Vikramjit Singh's daughter, Sameera. Eventually both fall in love with Sameera with each wanting her for himself but it is up to Sameera to choose her prospective life partner.",5.8,216,https://www.imdb.com/title/tt0178195/
Jaisi Karni Waisi Bharni,0373935,1989,Comedy,Drama,NA,Hindi,Govinda,Kimi Katkar,Kader Khan,NA,NA,NA,"Gangaram Verma has worked for the local municipality for several years, and is known in the community for being honest. Contractors' many attempts to bribe him have all been in vain. One of the contractor's, Prem Kumar, decides to teach Gangaram a lesson. He hires Gangaram's only son, Vijay, in his office, and subsequently gets him married to his only daughter, Sapna. The three then scheme to get Gangaram to trust them, and upon doing so, they get him to sign his property to them, leaving Gangaram and his wife, Laxmi, homeless. Vijay and Sapna bring up their son, Ravi, and tell him that his grandparents are dead. Years go by, then one day Ravi comes across a coolie who resembles his grandfather. He follows him home, and gets to hear the truth from his lips, and decides to treat his mom and dad the same way they treated his grandparents, with shocking results.",5.6,234,https://www.imdb.com/title/tt0373935/
Silsila Hai Pyar Ka,0267928,1999,Comedy,Drama,Romance,Hindi,Karisma Kapoor,Chandrachur Singh,Aruna Irani,Manohar Patil,NA,NA,"Vanshika Mathur (Karishma Kapoor), an orphan who lives with her aunt (Aroona Irani), is a simple middle class girl desperately in search of a job. Eventually she gets a job with Mr. Sinha (Alok Nath), a very successful businessman. Mr. Sinha is a widower who has a son Abhay (Chandrachur Singh). Abhay has grown up with his maternal uncle, Rakesh (Shakti Kapoor), a four-time divorce, whose motto is 'Stay unmarried and lead a Bohemian lifestyle'. Abhay is strongly influenced by his uncle and has grown into a flamboyant, arrogant, spoilt brat who has never put in a day's work at the family business.Mr. Sinha is obviously perturbed to the point of distress by the lifestyle his son leads - party all night and sleep through the day. He is determined to get his son back on the right track. In order to get Abhay into the office he entices him with the idea of young female secretary. He succeeds. Abhay meets Vanshika at the office. He is disgusted. She is flustered, but hopelessly in love. The rest of the film is a roller-coaster ride - a clash of the value system of the idealistic Vanshika and the non-existent morals of the wayward Abhay. But there are some unexpected twists, strange encounters (with Jabbar Khashogi-Danny Denzongpa) and unusual events courtesy (Jhonny Lever} on this exciting ride. Will Vanshika win Abhay over Yet again, will love triumph against all odds.",2.5,238,https://www.imdb.com/title/tt0267928/
Dreams,0854114,2006,Drama,NA,NA,Arabic,Aseel Adel,Bashir Al Majid,Mohamed Hashim,NA,NA,NA,"Scarred Baghdad 2003... confusion, uncertainty and death engulf the bombed ruins of a Psychiatric asylum. Voyeuristically we move between the past and the present of three Iraqi lives entangled by the chaos of the American 'Shock and Awe' campaign...",3.7,556,https://www.imdb.com/title/tt0854114/
Hum Chaar,9319812,2019,Drama,NA,NA,Hindi,Prit Kamani,Simran Sharma,Anshuman Malhotra,Sachin Kumar,Rashmi Sonawane,NA,NA,5.7,297,https://www.imdb.com/title/tt9319812/
Ram-Avtar,0095955,1988,Action,Drama,Romance,Hindi,Sunny Deol,Anil Kapoor,Sridevi,Karam Singh,NA,NA,Ram and Avtar are both childhood best friends. The difference between the two friends is that Ram would willingly make priceless sacrifice for his friend; the time when both are separated is when Ram goes abroad to further his studies. In the mean while Avtar takes up employment in an organization run by Sangeeta. Avtar is romantically attracted to Sangeeta but Sangeeta falls in love with Ram; when Ram gets to know that Avtar is in love with Sangeeta he decides to sacrifice his love for his friend sake by getting Avtar married to Sangeeta. But one of Sangeeta's enemies Gundappaswami is willing to expose Ram and Sangeeta's relationship to Avtar.,4.5,218,https://www.imdb.com/title/tt0095955/
Papi Gudia,0267813,1996,Horror,Thriller,NA,Hindi,Avinash Wadhawan,Karisma Kapoor,Tinnu Anand,Babban Kharat,Pappu Mishra,NA,"Charan Raj (Shakti Kapoor) alias Channi, is a master of crime, theft, kidnapping and black magic. He has a desire to rule over the entire world and for this desire he is ready to do the meanest of deeds - even that of murdering children. Charan Raj lays his hands upon an innocent boy - Raju (Master Amar) Raju is the only support for his sister Karisma (Karishma Kapoor) who herself dances on stage to be able to rear her brother and has all her hopes pined on her brother. Channo who was by now assumed the guise of a doll - A doll that can walk, talk and even kill - is the Papi Gudia. This doll gets stuck to Raju like a leech. Raju, in spite of being innocent gets linked to every murder and then he comes under the eye of police. Inspector Vijay Saxena (Avinash Wadhavan) holds Raju responsible for each murder. Karisma, who till now had been enjoying a comfortable life with her younger brother, is caught in a dilemma between murder and law. On one side is his younger brother and on the other side is her love Vijay Saxena.",2.2,244,https://www.imdb.com/title/tt0267813/
Khajoor Pe Atke,7260848,2018,Comedy,NA,NA,Hindi,Vinay Pathak,Suneeta Sengupta,Alka Amin,NA,NA,NA,NA,5.6,232,https://www.imdb.com/title/tt7260848/
Prem,0114175,1995,Action,Drama,Romance,Hindi,Sanjay Kapoor,Tabu,Deepak Tijori,Sanjay Dhabade,Sampath Ponugoti,Ravi Sanyal,"Sanjay Verma is an eligible young man, who has been having hallucinations of a past life as Shantanu. He travels to a small community and meets with Sonia Verma, and recognizes her as the girl named Lachi in his hallucinations. Convinced, that they were lovers from a past life, he attempts in vain to impress this upon Sonia, who is engaged, and is to be married to Vikram Malocha.",4.1,233,https://www.imdb.com/title/tt0114175/
Ab Ke Baras,0321067,2002,Action,Romance,Thriller,Hindi,Arya Babbar,Amrita Rao,Ashutosh Rana,NA,NA,NA,"Circa British rule a group of revolutionaries headed by Abhay aspires for a free India when Abhay, his beloved Nandini and other revolutionaries are betrayed and killed by traitor, Tejeshwar Singhal. Years later Abhay and Nandini are re-incarnated into different house-holds while Tejeshwar is now a Minister within the Government. Meanwhile Abhay now called Karan while Nandini now called Anjali re-unites from their respective domains to take revenge on Tejeshwar once and for all.",3.4,211,https://www.imdb.com/title/tt0321067/
Raja Bhaiya,0385982,2003,Comedy,Drama,NA,Hindi,Sadashiv Amrapurkar,Rakesh Bedi,Kajal Chakraborty,NA,NA,NA,"Saved from committing suicide under a train, a girl with amnesia is taken care of by Raja Bhaiya (Govinda) and his mom. As she cannot remember her name, they name her Radha. The girl suffers from mental instability, and is unable to live the life of a mature girl. Raja's mom thinks that she will make a suitable wife for her son. Raja has taken on a life of celibacy and refuses to marry anyone. When Radha saves Raja's mom's life during a fire, and Raja is indebted to her, and decides to marry her, and the marriage takes place. Radha's relatives are looking all over for her, and they eventually find her, and bring her back home. She undergoes treatment, and resumes her earlier life, and has no recollection of Raja nor her marriage to him. When Raja goes to ask her to come with him, she turns him down. Will Raja return back to his celibacy days? Or will he find someone else to marry?",3.7,221,https://www.imdb.com/title/tt0385982/
