Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Return of Mr. Superman,2100612,1960,Action,Adventure,Crime,Hindi,Paidi Jairaj,Sheila Ramani,Naazi,NA,NA,NA,"Childless farmer Ram Dayal comes across an abandoned child, who had landed from a spaceship, takes him home to his wife, where they decide to adopt him and name him Jaikumar. When he grows up he excels in wrestling, overcoming even much older children. Then he uses his powers to discover buried treasure, which his foster father donates to the Government. Years later, Jaikumar has re-located to Bombay where he works as a Journalist with a publication called 'Azad Desh'. Using his super-powers, he is able to unearth a number of criminal conspiracies and makes phone calls as 'Mr. Superman' to Inspector Dilip Desai. Then a series of robberies take place and the police are notified by victim/complainants that the culprit is none other than the masked caped crusader himself. Watch what impact this has on Jaikumar's credibility with the police and public on one hand and with gangsters on the other.",3.9,22,https://www.imdb.com/title/tt2100612/
Meinu Ek Ladki Chaahiye,3169676,2014,Comedy,Crime,Drama,Hindi,Rashee Bindal,Puru Chibber,Reecha Sinha,NA,NA,NA,"Meinu Ek Ladki Chaahiye is a comical satirical Hindi movie starring Raghubir Yadav, Puru Chibber, Reecha Sinha, Zakir Hussain, Yatin Karyekar & Rashee Bindal. Govind (Raghubir Yadav) & his assistant Shishupal (Puru Chibber) get their first legal case after a lot of difficulties even though Govind's father is a renowned lawyer. Govind, a jovial person does everything that he can to save the accused. It's during the investigation that Govind and Shishupul come across some startling incidents. The case is of a serious nature but these two solve it in a very comical and hilarious way. However this case turns Govind's life upside down. Harassment by the police, getting locked up inside a jail, wife and daughter's hatred resulting in strained relations with them... Govind endures a lot. Even after all this, Govind is determined to find out the truth. This movie touches upon several issues in the country however in an entertaining manner. Since its Govind's first case, will he and his assistant manage to save the accused? And will the culprits be brought to the book? Meinu Ek Ladki Chaahiye will answer all these questions.",3,14,https://www.imdb.com/title/tt3169676/
The Revenge: Geeta Mera Naam,778824,2000,Action,NA,NA,Hindi,Dharmendra,Kalyani Thakkar,Durgesh Nandini,NA,NA,NA,"Sitaram Bhardwaj lives in a village in Central India with his daughter, Geeta, who studies in a city. He is asked to contest the state elections against Dhurjan Singh, which he reluctantly accepts. Geeta returns home to assist her father. When Dhurjan finds out about Sitaram contesting this election, he is enraged, he asks Shakuni, his brother-in-law, to convince Sitaram to change his mind, but Sitaram refuses to do so. Subsequently, Police Inspector Patak Singh registers a complaint against Sitaram for looting and leading some bandits, raids his house, finds stolen property and jewelery, arrests him and holds him in a cell. Baba Thakur, another bandit, comes to his rescue, but is unable to save Sitaram's life, who is killed. Geeta wants to avenge her father's untimely death. The only way she can do this is by becoming a bandit herself, and making herself a target - not only by the corrupt police force, but by bandit gang-leader Shaitan Singh, who owes allegiance to Dhurjan; another bandit gang-leader, Hasina; as well as Dhurjan and his men.",2.9,23,https://www.imdb.com/title/tt0778824/
Vardaan,247015,1975,Drama,NA,NA,Hindi,Vinod Mehra,Reena Roy,Narendra Nath,NA,NA,NA,NA,7.4,8,https://www.imdb.com/title/tt0247015/
Sampark,396199,1979,Drama,NA,NA,Hindi,Girish Karnad,Mazhar Khan,Anjan Srivastav,NA,NA,NA,"Heera (Girish Karnad) lives with his adopted brother Brindavan Biharilal (Mazhar Khan). While Brinda is employed with Ram Pyare Misra (Kulbhushan Kharbanda), Heera drives his car as a private taxi. One night Brindavan sees Mrs. Misra running away with the family jewellery, he tries to stop her but she does not. She gets away in Heera's car. When Misra finds out he is enraged and has Brindavan beaten-up. He is also angry with Heera for transporting his wife, and vows to take over his car by hook or by crook. One day Heera meets with Champa (Rameswari) and both fall in love and get married. Shortly after that Heera meets with an accident and his arms get paralyzed. Brindavan takes to driving the car and becomes the sole earner of this family. Misra takes advantage of this and manipulates Brindavan into taking a loan by pawning the car, which Brindavan does so. Then Misra spreads rumors about Brindavan and Champa having an illicit affair. Heera gets taken in by these rumors. Misra then asks the villagers that the only way Champa can redeem herself is to place her hands in boiling oil.",6.7,9,https://www.imdb.com/title/tt0396199/
The Cheat,357651,1974,Drama,NA,NA,Hindi,Vinod Khanna,Moushumi Chatterjee,Bindu,NA,NA,NA,NA,6.2,11,https://www.imdb.com/title/tt0357651/
Sone Ka Dil Lohe Ke Haath,392784,1978,Action,NA,NA,Hindi,Sudha Chopra,Rajan Haksar,Nasir Hussain,NA,NA,NA,"Shankar is a honest, simple-minded man who works for a kind-hearted boss, Balkishan. Shankar lives with his wife, Parvati, and a young son, Bunty. Shankar intends to borrow some money from Balkishan to further his prospects, and he goes to meet him, but instead finds him dead. The police arrest Shankar for shooting and killing Balkishan. Shankar's pleas are ignored, and he is imprisoned for 14 years. Due to Shankar's good conduct he is released after seven years, and on his way back comes across the real killer of Balkishan, Dinanath Mathur, and a confrontation ensues which ends with Shankar shooting Dinanath to death. This incident is witnessed by a young child, and Shankar goes after him to silence him. The child runs away, meets with an accident and loses his vision. Shankar then goes to meet his wife and son, and that's when he finds that the young lad who witnessed him killing is none other than his blind son, Bunty. And soon Bunty will be undergoing surgery, and will be able to see again, and identify his dad as a killer.",6.5,14,https://www.imdb.com/title/tt0392784/
Aakhri Kasam,178177,1979,Action,Thriller,NA,Hindi,Vinod Mehra,Yogeeta Bali,Kabir Bedi,NA,NA,NA,"The evil Zamindar of a small village has his lustful eyes on the beautiful wife of Jagga, a labourer, who also has a small son. He has her brought in by one of his men, and has her raped and killed. The son is also killed in this process. An enraged Jagga wants to avenge this humiliation, but in vain. He abducts one of two of the Zamindar's sons, and brings him up as his own. His motive is to raise this child in a responsible manner, and instill all the good values in him, so that he can then confront the evil Zamindar later. Years later, this young man has grown up to be called Badal, while the other son has grown up to be called Police Inspector Ram. Now Jagga is all set to avenge the humiliation and death of his wife and son, and pits the unknowing father and son against each other.",6.3,9,https://www.imdb.com/title/tt0178177/
Raakhi Aur Rifle,430508,1976,Action,NA,NA,Hindi,Dara Singh,Raman Khanna,Sona Mastan Mirza,NA,NA,NA,"The movie story deals with Gangasingh who kills Ranjitsingh for the latter having outraged the modesty of a poor servant girl. His younger sister brought up by a school teacher falls in love and marries Rakesh. Rakesh is son of Ranjit. Gangasingh, who had turned an out law sacrifices his life to fullfill the duty of a brother towards his sister.",6.3,11,https://www.imdb.com/title/tt0430508/
Do Phool,231474,1958,Drama,Family,NA,Hindi,Kumari Naaz,Master Romi,Vijaya Choudhury,Dadoo Laxman,Manjrekar,Solunke,"The orphaned Poornima is consigned to the care of her grandfather by her uncaring aunt. Grandfather lives in isolation up a mountain with only goats and the boy goatherd, Jaggu, for company. Poornima enjoys an idyllic life until her aunt returns. Auntie has found a buyer for her niece. She is to become the companion of the wheelchair bound, Rupa. Forced to leave her mountain retreat, Poornima becomes firm friends with Rupa despite the presence of the scowling nanny. She receives a good education too. Even so, Poornima pines for the mountains. Jaggu pines for Poornima and, when on the doctor's advice, Poornima is returned to the hills, it's Rupa's turn to pine for her. Brought up the mountain for a visit, Rupa enjoys the health-giving properties of fresh air and goats' milk. When her wheelchair is tossed over a cliff by Jaggu (who resents the presence of the interloper)a miracle occurs. The story is adapted from the children's classic ""Heidi"".",6,12,https://www.imdb.com/title/tt0231474/
Khoon Ka Badla Khoon,231901,1978,Action,Thriller,NA,Hindi,Vinod Khanna,Mahendra Sandhu,Asha Sachdev,NA,NA,NA,NA,6.3,14,https://www.imdb.com/title/tt0231901/
Kab Tak Chup Rahungi,254462,1988,Drama,NA,NA,Hindi,Amala Akkineni,Vikas Anand,Darshan,NA,NA,NA,Geeta goes on a college trip to a scenic village where she meets Gopal a local guide.During the trip Geeta and Gopal spend a lot time together and Gopal develops a liking towards her.Geeta soon gets married to a rich industrialist who makes her life hell.,5.8,13,https://www.imdb.com/title/tt0254462/
Pandit Aur Pathan,1176126,1977,Action,Crime,Drama,Hindi,Kiran Kumar,Nazneen,Mehmood,NA,NA,NA,"Radha lives a poor lifestyle in a small town in India along with her brother, Shankar, who is a Hindu Priest (Pandit), and makes a living driving a truck. Shankar has a close friend in Sher Khan (Pathaan), who they treat as their brother. Both men are honest and assist the Police in apprehending stolen items and drugs much to the chagrin of underworld madam, Salma, and her henchmen Birju and Ramzan. They tamper with Shankar's truck, leading to an accident in which he loses his left leg, placing the trio in even more financial hardship. Their woes worsen when Sher is attacked, loses a lot of blood, and is hospitalized. Sher eventually survives with Shankar's assistance. Not satisfied with this outcome, Salma and her men now concoct a devious plan to do away with both Shankar and Sher once and for all.",5.4,14,https://www.imdb.com/title/tt1176126/
#Yaaram,11007050,2019,Comedy,Romance,NA,Hindi,Prateik,Ishita Raj,Siddhant Kapoor,Harinath Sharma,NA,NA,"All set for an arranged marriage, Rohit Bajaj is faced with a rather strange request from his Muslim friend Sahil. As per halala, he convinces Rohit to get hitched to his ex-wife, just for him to remarry her. This twisted tale of love turns into a sour dose of betrayal - all this and more, in the name of friendship.",4.3,40,https://www.imdb.com/title/tt11007050/
Rao Saheb,240849,1986,Comedy,Drama,NA,Hindi,Arvind Gadgil,Chandrakant Gokhale,Vasant Ingle,NA,NA,NA,NA,5.7,11,https://www.imdb.com/title/tt0240849/
Adharm,2435680,2006,Action,NA,NA,Hindi,Rahul Dev,Mayuri Kango,Rocky Khanna,NA,NA,NA,NA,5.3,12,https://www.imdb.com/title/tt2435680/
Chandni Chowk,139108,1954,Drama,Family,NA,Hindi,Meena Kumari,Shekhar,Jeevan,NA,NA,NA,"Nawab Safdarjung( Kumar ) lives in Delhi with his family and is a very fun loving person. She has a daughter Zarina ( Meena Kumari ) who is of marriageable age. While there are other candidates to hold her hand, the Nawab decides on Akbar ( Shekhar ) a young son of a noble nawab family from Lucknow. Everything goes well until few minutes before the marriage ceremony, Ibrahim ( played by Jeevan ) divulges to the Nawab that Akbar is only a son of a mali ( gardener ) and has no respectable family trace in his blood. The Nawab becomes furious and dissolves the marriage ceremony but Zarina decides to go the in-laws house and accepts Akbar as her husband. Akbar in the meantime disappears from his home and ends up in Cairo ( Egypt) and takes a job as a Manager of a factory. Zarina and her mother still waiting for words from Akbar when some money is sent to them by Akbar. In Cairo a dancer falls in love with Akbar and writes a letter to Zarina and her mother that Akbar is dead. Watch how this triangular love story ends with Akbar eventually comes back to his homeland and rejoins with his wife Zarina.",5.6,14,https://www.imdb.com/title/tt0139108/
Ghar Bazar,1265654,1998,Action,Crime,Drama,Hindi,Shekhar Suman,Natasha Shailendra,Sharmila Tagore,NA,NA,NA,"An eligible bachelor and Bollywood film-maker, Amar lives a wealthy lifestyle in Mumbai. He meets with and falls in love with an actress, Gul, romances, and then marries her. They live harmoniously for a few years then differences crop up, and a pregnant Gul decides to leave, and starts making a living as a high-class prostitute with Balaam Hyderabadi as her pimp. She gives birth to a daughter, Sona, and with Kishan Murari's help, admits her in a hostel in Delhi, so that Sona can grow up without knowing her mother's professional career. She then gives birth to Mohan and let's him live with her but keeps her professional life a secret from him as well. As years pass, she starts to age and Balaam asks her to get a young woman on whom she can depend on financially. Initially Gul refuses but when she is assaulted and hospitalized, she changes her mind and brings home a young prostitute, Roopa, who was also a patient in the hospital, and introduces her to a much-delighted Balaam. With Roopa in the house and her future secure, Gul decides to visit Sona in Delhi - and it is this visit that will alter her life forever.",4.4,14,https://www.imdb.com/title/tt1265654/
Balram Shri Krishna,157346,1968,Fantasy,NA,NA,Hindi,Dara Singh,Savitri,Jayshree Gadkar,NA,NA,NA,"After liberating the people of Mathura from the tyrannical rule of Kans, Krishna turns his attention to wedding Princess Rukmini, at Narad Muni's behest. Meanwhile, the disgruntled kings of neighboring kingdoms launch repeated attacks on Mathura to avenge the death of Kans and preemptively protect their states. To avoid sacrificing innocent lives in the chronic war against their enemies, Krishna and Balram flee and relocate their capital to Dwarka. However, between battling armies, the brothers are still not at peace as they are busy quarreling amongst themselves over whom their sister Subhadra should marry. Balram, wishing to see his sister as Queen of Hastinapur, wants her to marry prince Duryodhan, while Krishna is partial to his cousin Arjun and enacts a plan to see his desires fulfilled. Can Krishna and Balram settle their differences, or will their persistent feuding spell the end of the illustrious Yadav line?",5.8,11,https://www.imdb.com/title/tt0157346/
Maan Apmaan,359634,1979,Drama,NA,NA,Hindi,Sanjeev Kumar,Sushma Shiromani,Usha Solanki,NA,NA,NA,"Parvati lives in a palatial house with her wealthy father, mom-Laxmi, brother-Pratap, and sister-Kamini. She has a sister, Savitri, who is married to a very wealthy man. Parvati meets with a poor homeless man, Shankar, both fall in love and get married. Parvati's dad does not approve of her getting married to someone who is destitute, and wants her to change her mind, but Parvati refuses to do so. Her dad then offers Shankar 10 lakh rupees so that they can live a comfortable life, but Shankar refuses to accept this nor do they want to live with Parvati's family. The couple then leave and go live with Ramdas, a friend of Shankar, but his wife does not appreciate two additional mouths to feed, therefore, Shankar and Parvati re-locate to Shankar's village where they intend to start their life by re-building Shankar's ruin of a house. They do re-build the house, settle down, and soon have a baby boy to add to their family. Her father and mother attend to take a look at the child, but end up humiliating Shankar. Years roll by, and Parvati never sees her family nor do they come to visit her. Then one day they receive an invitation to attend Kamini's marriage, and they travel all the way there. Once there, they are received warmly by Laxmi, but things take an unexpected turn when Savitri, her husband, Parvati's brother and dad refuse to have to do anything with them, Savitri even accuses Parvati of stealing her diamond nose-ring. Humiliated, the three leave and swear never to return. Then years later, they receive another invitation to attend Pratap's marriage. But will Shankar, Parvati and their son accept this invitation and attend another ceremony where they may face more humiliation?",5.5,11,https://www.imdb.com/title/tt0359634/
Daku Aur Mahatma,245854,1977,Action,Drama,NA,Hindi,Rajendra Kumar,Reena Roy,Kabir Bedi,NA,NA,NA,NA,4.7,8,https://www.imdb.com/title/tt0245854/
Sa-Re-Ga-Ma-Pa,156981,1972,Comedy,Family,Musical,Hindi,Suresh Chatwal,Alka,Jagdeep,NA,NA,NA,NA,4.4,9,https://www.imdb.com/title/tt0156981/
Jiyo To Aise Jiyo,392193,1981,Drama,Family,NA,Hindi,Arun Govil,Debashree Roy,Jayshree Gadkar,NA,NA,NA,"Three brothers live together after the death of their parents. The eldest, Ramprasad, is married to Laxmi; the second, Jagdish, is married to Pinky; while the youngest, Kundan, is yet to marry. After Jagdish's marriage to Pinky, all kinds of misunderstandings crop up between Jagdish, Ramprasad, & Pinky on one hand, and Kundan on the other, and as a result they ask Kundan to leave. Kundan is on his own, unemployed, homeless, and wihtout any money. Ramprasad and Jagdish move to a bunglow in the city. Kundan does well for himself, and is now the proud owner of a garage, lives in a nice bunglow, and is married to Vidya. Meanwhile at Jagdish's, a large sum of money is missing. The police are called-in, and after a preliminary investigation they conclude that the money has been stolen by Ramprasad and Laxmi, who are nowhere to be found.",4.3,14,https://www.imdb.com/title/tt0392193/
Pyar Ka Rog,362056,1994,Comedy,Drama,Romance,Hindi,Ravi Behl,Sheeba,Bindu,NA,NA,NA,"Fellow collegians, Ravi Singh and Reema Sharma, fall in love; she is introduced to Ravi's eccentric dad, Colonel Udham, who approves of her, and permits them to get married. Shortly thereafter Udham has an indoor accident, hurts his leg, and recruits an attractive nurse to look after him. Both end up falling in love with each other, and want to get married. Ravi and Reema are thrilled when they find out, but their joy will be short-lived after Reema finds out that the nurse is none other than her very own mother.",4,19,https://www.imdb.com/title/tt0362056/
Honour Killing,4335698,2015,Drama,Romance,NA,Hindi,Zara Sheikh,Sandeep Singh,Javed Sheikh,Amritpal Singh,NA,NA,NA,3.6,10,https://www.imdb.com/title/tt4335698/
Sewak,359960,1975,Drama,NA,NA,Hindi,Vinod Khanna,Neetu Singh,Ranjeet,NA,NA,NA,"Tells the saga of a honest youth, who, in spite of knowing that his father, a clerk in a rich Tekhedars house, was killed while serving his master, suffers all indignity heaped on him, leaves the house on the bidding of the younger daughter of the Thekedar, becomes rich and returns to save the prestige of the Tekhedars family by rescuing the elder girl from a vice den and restores the family to its past glory.",6.7,10,https://www.imdb.com/title/tt0359960/
Waqt Ki Pukar,363196,1984,Action,Crime,Drama,Hindi,Shoma Anand,Yogeeta Bali,Vijayendra Ghatge,NA,NA,NA,"Ajay belongs to a middle-class family, and has to find work to make ends meet. He unfortunately finds employment with a gangster named Ganpat Rai, who wants to use him to further his unlawful gains. On the other hand is Raja, who has a grudge to settle against Ganpat. But Ganpat pits Ajay against Raja, who engage in a bitter battle, not knowing that they are brothers who had been separated years ago. But will they survive long enough to find out about their blood relationship, or will Ganpat get them killed first.",5.9,10,https://www.imdb.com/title/tt0363196/
Jaan-E-Bahaar,283417,1979,Drama,Family,Romance,Hindi,Asrani,Manju Asrani,Master Bhagwan,NA,NA,NA,"Kuku Rai belongs to a wealthy family, and lives with her businessman dad and housewife mom. Since she is of marriageable age, her parents want her to get married to a young man named Ajit, who also comes from a wealthy family. But romantic and adventurous Kuku refuses to do so, and runs away from home. On the run she meets with a truck-driver named Gopal alias Gopi and both of them fall in love with each other. Then Kuku finds herself locked in a barn, and after a few days the door is opened by none other than her dad, who tells her that Gopal had claimed a ransom of Rs.17,000/- for her safe release. Subdued, after her tryst with romance, Kuku agrees to marry Ajit. But fate has other plans for her, when she finds out that Mr. and Mrs. Rai are not her biological parents, but they may have sired a young man who they decided to abandon years ago. The question remains, will Kuku's marriage take place with Ajit now; will she ever come to know who her real parents are; and who exactly is the son of Mr. and Mrs. Rai.",6.4,12,https://www.imdb.com/title/tt0283417/
Aag Laga Do Sawan Ko,402741,1991,Drama,Romance,NA,Hindi,Reema Lagoo,Kuldeep Mallik,Harish Patel,NA,NA,NA,NA,5.7,8,https://www.imdb.com/title/tt0402741/
Shakka,390473,1981,Action,NA,NA,Hindi,Jeetendra,Simple Kapadia,Zaheera,Vikram Sahu,A.K. Tiwari,NA,NA,5.2,15,https://www.imdb.com/title/tt0390473/
Wake Up India,3766798,2013,Drama,NA,NA,Hindi,Elisha Kriis,Asrani,Milind Gunaji,NA,NA,NA,"A girl ( Sai Tamhankar) stages protest against the system, when cops refuse to lodge a complaint against the 75-year-old Chief Minister, who allegedly raped her. The accused minister neither denies, nor reacts to the allegations, while the girl and her lawyer ( Chirag Patil) stick to their statement. The scandal sends the media and various political parties into frenzy. Supriya (Elisha Kriis) a fearless reporter steps in to showcase the truth behind the mystery. Mahila mandals and opposition party members add fuel to the fire, while the ruling party members curse the CM, fearing they might lose power due to the controversy. But is the girl speaking the truth?",6.5,18,https://www.imdb.com/title/tt3766798/
Yeh Zindagi Kitni Haseen Hai,397743,1966,Drama,Romance,Thriller,Hindi,Saira Banu,Joy Mukherjee,Ashok Kumar,NA,NA,NA,"Sarita is a princess with a rather outgoing and adventurous outlook. She does not like to be tied up with bodyguards, and servants, and wants to be free to do stuff on her own. So one day, she runs away from home. The palace is instructed to searh for her immediately. Sarita comes to the big city, and enters a beauty pageant, which she wins. There is also a parallel pageant for Mr. Handsome, for which the winner is Sanjay Malhotra. Both Sarita and Sanjay have now to represent India on a foreign tour. They come close, and fall in love. It is then that Sarita discovers to her horror, that Sanjay is not who he claims he is, but an imposter.",5.2,10,https://www.imdb.com/title/tt0397743/
Raat Ke Rahi,385978,1959,Action,Crime,Drama,Hindi,Shammi Kapoor,Jabeen Jalil,Anwar Hussain,NA,NA,NA,"After the passing of her ailing mother, Reeta re-locates to live with her sister, Mary, and brother-in-law, James. Upon arrival, she is assisted by a talkative ruffian, Bobby, who she instantly dislikes. She then observes Mary being abused by her alcoholic husband, as well as finds out that Bobby is actually James' brother, and both eventually fall in love. Unable to watch Mary getting abused, she decides to elope with Bobby, while the police search James' residence. Before the duo could elope, she will be told that Bobby has not only been arrested but has also managed to escape from custody.",6.6,23,https://www.imdb.com/title/tt0385978/
Albela,382527,1971,Drama,NA,NA,Hindi,Mehmood,Aruna Irani,Rajendranath Malhotra,NA,NA,NA,"Mahesh , a stage Artiste, receives a telegram of his father's last hours on the stage but he refuses to leave the play half way, and goes home after the show is over. His father takes a promise from his son that after his death he would try for his sister's marriage in a big reputed family. His friend Jago finds a prince named Sunil, son of Sardar Gajraj Singh Ghansu. He also finds out that Sunil is a bachelor. In order to find appropriate attire for the proposal, he steals a king's costume from a theatre. Thus starts a roller coaster ride of drama.",6,11,https://www.imdb.com/title/tt0382527/
Murari the Mad Gentleman,5456810,2016,Comedy,Drama,NA,Hindi,Sanjay Singh,Asrani,Natalya Llina,NA,NA,NA,"The film hits hard on the superstitions present in the society through the comical situations in the life of a mental patient, based on things going on in Bihar rural areas. India's rural states like Uttar Pradesh, Bihar and some rural states beliefs blindly without any research on superstitions are passed down from generation to generation. These faiths have sprung with an objective to protect from evil spirit, but in this story a character in village accepted mad by villagers and not allow visiting his regions and in fact no communication with him . And the mad gentleman will be coming out with pleasant gentleman for those who put crown of mad on his head. The villager tried every method to get rid of the problem which Murari is facing and even villagers are facing because of murari as he has an image and behavior which is destroying the mental level of the whole village. After every attempt villagers are tiered and finally they tried a superstitious way to get rid of Murari, But in actual murari had his own hidden story which will be revealed later during pre-climax. The movie as following the culture of Madhubani, Phulpras and Bihar.The story also belongs to an American girl who came to India and coincidentally met with the mad gentleman as she got a different culture and a free thinking she in spite of going away fall in love with him and she will become the narrator of the story.",6.2,10,https://www.imdb.com/title/tt5456810/
Mumbai Mast Kallander,1900937,2011,Action,Comedy,Crime,Hindi,Mohsin,Muzzi,Shilpa Shukla,NA,NA,NA,"Born in Ballygunge, Kolkata, Megha Chatterjee now lives in Mumbai and hopes to make it big in Bollywood. She has a hair-stylist friend in Rhea who has recently rented 'Billy's Family Salon' in Lokhandwala Complex from Vikram Raheja and hopes to attract many clients. But her hopes are dashed when Vikram asks her to vacate the premise until she comes up with Rs.52 Lakhs. Then two Gorakhpur-born naive males, Ram and Shyam Yadav, come to her for a make-over and blurt out that they are going to abduct Vikram's son, Aditya, and hold him until his father pays a huge ransom. Rhea and Megha ponder over this, decide to kidnap Aditya on their own, and hold him until his father pays them 52 Lakhs. They find out that the kidnapping is supposed to take place at a Mythological theme party, and they make all due preparations - not realizing that Murphy's Law will soon prevail and everything will get out of control.",5.4,12,https://www.imdb.com/title/tt1900937/
Garam Khoon,432866,1980,Action,NA,NA,Hindi,Vinod Khanna,Sulakshana Pandit,Ajit,NA,NA,NA,"Garam Khoon is the story of Ravi and Babloo who were born twins but lived like enemies. Their father SUD Sahib was a man of reputed integrity and had worldwide business. Sheltering under the goodwill of the concern, Vishal the ccunning Manager, made a huge fortune by dealing with the magnets of the underworld. Until he has caught red-handed and expelled from his services. . In order to avenge his insult and feed his evergrowing lust for money. Vishal kidnapped Babloo and transformed him into a first rate criminal and gave him the name Johny. After his last break-out from jail, Vishal planted him in his own house to do away with Ravi and his properties. Event followed event till Ravi was declared dead in a car disaster at Simla. Johny ccame into the shoes of Ravi and acquitted himself creditably. Even his mother could not detect the foulplay. However to their great dismay, one day Ravi appeared on the scene. The tables turned on Vishal and Johny. A final attempt on Ravis life was made but somehow he managed to escape with his sweet-heart. They were faced with two dangers - One at the hands of Johny and his deadly henchmen and the other crimes committed by Johny. At the same time the mother came to know the reality but she too was helpless. To save one son she had to sacrifice the other.",5.7,10,https://www.imdb.com/title/tt0432866/
Rustom-E-Baghdad,778828,1963,Action,Adventure,NA,Hindi,Dara Singh,Chandrashekhar,Vijaya Choudhury,NA,NA,NA,"Circa the Mughal rule in the Persian Gulf in Baghdad, the Badshah is killed by his very own brother, his wife put to death, and their new-born child is to be captured and killed by none other than his uncle. But Rustom-E-Baghdad, who has sworn to protect the Badshah and his family, abducts the child, and flees from the kingdom with the new Badshah's soldiers hot on his trail. Mortally wounded on his death-bed, the Rustom asks his son, Dara, to take care of the young prince and ensure that he comes to no harm. Dara promises and watches sadly as his father passes away. Now it is Dara's turn to be on the run along with the young prince in his arms. The Badshah announces a hefty reward of 5000 ashrafis to the one who brings in Dara and the young prince dead or alive. The question remains, how long will Dara continue to elude the Badshah, his soldiers, as well as greedy bounty hunters, who will not rest until they have Dara and the young prince killed, and their lifeless bodies brought before the Badshah.",5.7,11,https://www.imdb.com/title/tt0778828/
Octave,323415,2002,Drama,NA,NA,Hindi,Rajit Kapoor,Archana,Geshe Thupten-Phelgyei,NA,NA,NA,NA,5.1,13,https://www.imdb.com/title/tt0323415/
Jaan Pechaan,439639,1991,Comedy,Drama,NA,Hindi,Shekhar Suman,Sudha Chandran,Satish Shah,NA,NA,NA,"Jagmohan (Utpal Dutt) wants his daughters to get married. His best friend suggests his son Raja (Shekar Suman) could be a suitor for one of the girls. The friend asks Raja to go and find out which one of the two girls he would like to get married with. But Raja asks his servant and confidante, Abdul Malik (Satish Shah), to switch places with him, and both visit Jagmohan's home to see the girls, not knowing that their prank will result in a grave accusation leveled at Abdul Malik.",4.3,14,https://www.imdb.com/title/tt0439639/
Paraya Ghar,232276,1989,Drama,Family,NA,Hindi,Rishi Kapoor,Jaya Prada,Raj Babbar,NA,NA,NA,Arun and Asha are deeply in love when Arun is taking Asha to meet his mother their car meets with accident.Arun escapes with minor injuries while Asha is saves by tribal and taken to hospital but accident scene makes Arun believe she is dead.Asha learns is hospital that her backbone is injured and will be on wheel chair and feels she should not tell Arun about it.Dr Ramesh whose treating Asha tells her not to loose hope.Arun decides to marry Meena for sake of his mother while Ramesh marries his friend Vinod's sister also named Meena when her marriage gets canceled in same village.But tragedy strikes when earthquake takes place on their wedding day where in relief camp Arun mistakes other Meena as his wife and takes her home.While Ramesh and his mother cremate Arun's wife Meena mistaken to be his wife.After reaching home Arun finds the that she is not his wife and hides truth to save her and his mothers life.Whie Ramesh helps Asha get back on her feet and decides to marry her.,6.1,33,https://www.imdb.com/title/tt0232276/
Zimbo,6380794,1996,Adventure,NA,NA,Hindi,Kishore Bhanushali,Sonika Gill,Arbaaz Ali Khan,NA,NA,NA,NA,NA,NA,https://www.imdb.com/title/tt6380794/
Madadgaar,357879,1987,Action,Crime,Drama,Hindi,Jeetendra,Sulakshana Pandit,Aruna Irani,NA,NA,NA,"Wealthy practical prankster Sunita falls in love with a lowly truck-driver, Anand, much to the chagrin of her dad, Sohanlal; mom; Chacha; and Mama, who publicly humiliate Anand. She defiantly decides to elope with him, and asks him to meet her in their family bungalow in Koofri. But Anand informs her family and comes to know that her dad has been re-located abroad for medical treatment. The rest of the family ask him to accompany them to Koofri. They will soon be mystified when Sunita arrives and refuses to recognize anyone including Anand himself.",5.2,18,https://www.imdb.com/title/tt0357879/
Haseenon Ka Devata,245935,1971,Action,Crime,Drama,Hindi,Sanjay Khan,Rekha,Sujit Kumar,NA,NA,NA,"Gopal intends to take over the entire region under Raja Saheb, by hook or by crook. Things go his way when Raja signs a power of attorney in his name, and then accidentally shoots and kills a young woman named Silky, Gopal persuades Raja to run and hide from the police. Raja's daughter, Sunita, is overseas, and when she returns home, she is befriended by a young man named Jai, who assures her that he is there to help her, and re-instate Raja. What Sunita does not know is that Jai is friendly with the very people who had helped Gopal overthrow Raja.",5.4,13,https://www.imdb.com/title/tt0245935/
Mazloom,359677,1986,Action,Crime,Drama,Hindi,Bina,Feroz,Goga Kapoor,NA,NA,NA,"While returning home via train, Purnima gets sexually assaulted by a stranger, keeps it to herself, but her parents eventually find out and the shock kills her dad. Since it was too late to abort the baby boy, her mother gives it away to a stranger. Purnima gets married to her sweetheart, Vijay, a Chief Engineer, but ironically the very same child ends up in their care, and they name him Rajan. Years later, Purnima gives birth to Aman. The two boys grow up, siblings rivalry prevails to such an extent that eventually they end up falling in love with the same woman, Meena. Things keep on getting complicated so much so that a member of their family ends up getting killed, and another getting arrested.",4.8,12,https://www.imdb.com/title/tt0359677/
