Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Buddha Mar Gaya,1083447,2007.0,Comedy,,,Hindi,Mona Ambegaonkar,Jitender Bhargava,Birbal,,,,"Laxmikant Kabadiya and his twin-sister, Prerna, started as mere beggars near Dadar Railway Station, and with the assistance of Vidyut Baba, they moved to collecting garbage, and recyclables, established their own recycling business, slowly acquired wealth and became multi-millionaires. Laxmikant went on to get married and sired two sons, Sameer and Ranjeet, who, in turn, went on to get married to Anju and Shruti. While Ranjeet has two daughters, Sanjana and Namrata, Sameer has one son, Pawan. Vidyut Baba, a Bi-sexual, is now their family Guru, and they have a trusted family servant named Ramu. The Kabadia family is now ready to launch it's first Public Offering, which will generate Crores of Rupees. The entire family is all set to enjoy this new-found wealth when they find out that while being intimate with a sexy, struggling actress, Kim, widower Laxmikant has passed away. The entire family know that this will ruin their future plans and decide to keep his death a secret. They threaten Kim with dire consequences and criminal charges, and let her flee. Unfortunately for them, Ramu finds out and starts to blackmail them collectively for jewelry and cash. The desperate family is all set to secretly cremate Laxmikant, but things get out of hand and they, after buying the dead body of a poor man, announce the death of Laxmikant's cousin. Amidst media frenzy, the Kabadias arrange for the public appearance of Laxmikant, followed quickly by another funeral, this time of an unknown Christian male, who they pass off as another family relative. Watch what happens when Ramu goes live on TV to announce the untimely passing away of a very much alive Vidyut Baba, throwing open a virtual Pandora's box. Amidst hilarious chaos, the family's lives are complicated even more when they find out to their shock that Laxmikant was leading a dual life and had sired a third son from another woman.",2.7,369.0,https://www.imdb.com/title/tt1083447/
Gunaah,331256,2002.0,Crime,Drama,Thriller,Hindi,Bipasha Basu,Dino Morea,Ashutosh Rana,,,,"Tough cop Prabha (Bipasha Basu) is haunted by the demons of her past. Being an illegitimate daughter of a prostitute, she has had a very bad childhood and there once occurred an incident in her life when she was driven to the point of committing a murder. But today, now that she is a cop, she believes that she can clear her conscience by reforming a criminal. Prabha's life is turned topsy-turvy with the entry of Aditya (Dino Morea), who is a good person at heart but was forced to take the path of crime due to the wrong doing of the system. Prabha goes to Aditya's house to nab him, but gets carried away when she sees him bathing. Aditya slips from under her vigilant eyes and a hasty chase follows. Prabha stays close on the heels of fleeing Aditya. At one point when she is about to fall off the rooftop Aditya stops running and extends his hand to save her. This act makes a great impact on Prabha. Prabha decides to know Aditya's past and find out what prompted him to commit crime in the first place. She decides to reform him but herself gets 'reformed' into loving him in the process.",3.3,369.0,https://www.imdb.com/title/tt0331256/
Tujhe Meri Kasam,348258,2003.0,Romance,,,Hindi,Riteish Deshmukh,Genelia D'Souza,Shakti Kapoor,,,,"Rishi and Anju have been the best of friends from the time they were born. In college, Akash, a singer falls in love with Anju and wishes to marry her. However, when they start spending time apart, Rishi and Anju realize that they can't be without each other. Will they ever express their truth?",6.4,384.0,https://www.imdb.com/title/tt0348258/
Main Aur Mr. Riight,2216852,2014.0,Comedy,Romance,,Hindi,Barun Sobti,Shenaz Treasury,Kavi Shastri,Nusrat Shaikh,,,,5.2,362.0,https://www.imdb.com/title/tt2216852/
Khauff,220596,2000.0,Action,Crime,Drama,Hindi,Sanjay Dutt,Manisha Koirala,Sharad S. Kapoor,Rajkishor Choudhary,Nitin Kulkarni,Dilip Shah,"Assistant Commissioner of Police Jaidev Singh gets burned to death by a group of people leaving behind a witness who is an air-hostess called Neha Verma. The police manages to recover her Identification Card at the scene of crime where-by they call her in to name the assailants; she does manages to provide them with a name, Samrat Singhania, who happen to be the son of Mr. Singhania, the Minister within the state's ruling party. While in Mauritius, Neha happens to meet with a young man named Vicky and is in love with him. Unknown to her that Vicky is not what he claims to be but a dreaded killer, Babu whose duty is to prevent her from harming the Singhanias by turning her upright life into a disaster.",4.4,381.0,https://www.imdb.com/title/tt0220596/
In Custody,107199,1994.0,Comedy,Drama,,Urdu,Shashi Kapoor,Shabana Azmi,Om Puri,Kishore Dang,,,"An editor asks Deven, a teacher who loves Urdu poetry, to interview poet Nur Shahjehanabadi, an aging whale of a man. Deven goes to Bhopal from Mirpur to meet Nur, of whom he is in awe. He finds him living with feuding wives, visited by sycophants who drink his whisky and eat his food. Deven wants to record Nur for posterity and seeks funds to buy an aged tape recorder, to bribe Safiya, the elder wife, to get Nur into a room at a brothel for a week for the recording, and to feed Nur's pals who show up. Nur's beautiful second wife, Imtiaz, wants to be taken seriously as a poetess. Dever dismisses her and ignores his own wife and child much as Nur does. In the end, what is preserved?",7.1,372.0,https://www.imdb.com/title/tt0107199/
Safar,148692,1970.0,Drama,Romance,,Hindi,Rajesh Khanna,Sharmila Tagore,Feroz Khan,B. Ghosh,,,"Neela and Avinash are medical students, and are attracted to each other. But Avinash is poor and wants Neela to live a comfortable life. When Neela, who tutors Monto Kappor, meets his elder businessman brother, Shekhar, he instantly falls in love with her. He goes to propose marriage with her and meets her brother, Kalidas, but is told that he should instead meet with Avinash. So Shekhar introduces himself to Avinash, tells him of his intentions, and Avinash instantly approves of him, and subsequently Shekhar and Neela are married. Both are concerned that Avinash did not attend the marriage. After a harmonious honeymoon, both return to their lives, and Shekhar would like Neela to continue with her medical studies. It is then he finds that Neela has been meeting on the sly with Avinash, and asks Monto to follow her everywhere and report to him, which he does. After considering all the facts, Shekhar comes to the conclusion that Neela is in love with Avinash and confronts her, they quarrel, he drinks his medicine, and passes out. The next day the police arrest Neela on the charge of murder. With Avinash nowhere to be found, Neela has now to face life behind bars - or even the death sentence.",7.2,376.0,https://www.imdb.com/title/tt0148692/
Maatr,5543746,2017.0,Thriller,,,Hindi,Raveena Tandon,Madhur Mittal,Anurag Arora,Mukesh Chauhan,,,,4.6,415.0,https://www.imdb.com/title/tt5543746/
Girlfriend,414714,2004.0,Drama,,,Hindi,Isha Koppikar,Aashish Chaudhary,Amrita Arora,,,,"'Girlfriend' is a story about two intimate friends Tanya (Isha Koppikar) and Sapna (Amrita Arora) who have always been together since they were in college. Now they live together and each one of them is fond of the other, to that extent that if one does something, the other follows. Sapna meets Rahul (Aashish Choudhary) when Tanya is out of town for some work. Sapna finds herself in a relationship with Rahul and by the time Tanya is back, Sapna has already fallen for Rahul and starts loving him. When Tanya learns of this relationship, she is jealous and reacts very adversely and in her jealousy and possessiveness comes out when she meets Rahul. Now Tanya goes all out to break Sapna's relationship with Rahul and her hidden agenda and desires come to light in the later part of the film.",3.2,360.0,https://www.imdb.com/title/tt0414714/
Brahmachari,147925,1968.0,Comedy,Drama,Musical,Hindi,Shammi Kapoor,Rajshree,Pran,Maharudra Shetty,,,"Of unknown parentage, as he was abandoned as a child, calling himself Brahmachari (Shammi Kapoor) lives in a heavily mortgaged house, with twelve other young orphans, and a servant/former thief (Mohan Choti). He struggles everyday to make ends meet. He cons the neighbouring landlord (Asit Sen)into forcibly giving him money so that they do not make any noise when he is showing the house to prospective tenants. One day he rescues Sheetal Choudhary (Rajshree) from killing herself. She was killing herself as her childhood betrothed, Ravi Khanna (Pran), is refusing to marry now that she is poor and the Khannas are wealthy. Brahmachari commits himself to helping groom and educate Sheetal so that she can meet with the high standards of Ravi and thus win his heart. In turn she must pay him enough money to clear the mortgage loan from his house. In this process he falls in love with her, but is committed to the children more than ever before, and Sheetal is determined to win back Ravi at any cost.",6.8,389.0,https://www.imdb.com/title/tt0147925/
Gang of Ghosts,3531604,2014.0,Comedy,Horror,,Hindi,Sharman Joshi,Mahie Gill,Asrani,Dk Dharam,,,"A story about a group of ghosts who have lost their shelter due to urbanization. The story starts with a struggling wannabe director who somehow crosses paths with a stranger. The stranger starts to narrate a story to him about a group of ghosts that stays together. The story that the stranger narrates shows the communal, social, linguistic and historical differences among the ghosts, as they belong to different eras. But very soon these ghosts face an issue protecting their haunt from the hands of demolition.",3.6,389.0,https://www.imdb.com/title/tt3531604/
